name,rating,year,released,score,votes,director,writer,country,budget,gross,company,runtime,wins,nominations,genre1,genre2,genre3,genre4,genre5,star1,star2,star3,star4,star5
Blues Brothers 2000,PG-13,1998,"February 6, 1998 (United States)",4.9,33000.0,John Landis,Dan Aykroyd,United States,28000000.0,14051384.0,Universal Pictures,123,0,4,Action,Comedy,Crime,,,Dan Aykroyd,John Goodman,Walter Levine,,
Return to Paradise,R,1998,"August 14, 1998 (United States)",6.9,14000.0,Joseph Ruben,Pierre Jolivet,United States,,8341087.0,Polygram Filmed Entertainment,111,0,2,Drama,Romance,Thriller,,,Vince Vaughn,Anne Heche,Joaquin Phoenix,,
The Object of My Affection,R,1998,"April 17, 1998 (United States)",6.0,20000.0,Nicholas Hytner,Stephen McCauley,United States,15000000.0,46905889.0,Twentieth Century Fox,111,0,0,Comedy,Drama,Romance,,,Jennifer Aniston,Paul Rudd,Kali Rocha,,
Show Me Love,Not Rated,1998,"October 23, 1998 (Sweden)",7.5,52000.0,Lukas Moodysson,Lukas Moodysson,Sweden,,219331.0,Memfis Film,89,19,8,Comedy,Drama,Romance,,,Alexandra Dahlström,Rebecka Liljeberg,Erica Carlson,,
Strike!,PG-13,1998,"September 4, 1998 (United States)",6.6,7100.0,Sarah Kernochan,Sarah Kernochan,Canada,,913834.0,Alliance Communications Corporation,97,0,0,Comedy,,,,,Kirsten Dunst,Lynn Redgrave,Gaby Hoffmann,,
Bulworth,R,1998,"May 22, 1998 (United States)",6.8,26000.0,Warren Beatty,Warren Beatty,United States,30000000.0,29202884.0,Twentieth Century Fox,108,0,20,Comedy,Drama,Romance,,,Warren Beatty,Halle Berry,Kimberly Deauna Adams,,
The Players Club,R,1998,"April 8, 1998 (United States)",5.8,6700.0,Ice Cube,Ice Cube,United States,4500000.0,23261485.0,New Line Cinema,104,0,0,Comedy,Drama,,,,LisaRaye McCoy,Dick Anthony Williams,Judyann Elder,,
Simon Birch,PG,1998,"September 11, 1998 (United States)",6.9,21000.0,Mark Steven Johnson,Mark Steven Johnson,United States,30000000.0,18253415.0,Hollywood Pictures,114,3,3,Comedy,Drama,Family,,,Ian Michael Smith,Joseph Mazzello,Ashley Judd,,
Gods and Monsters,R,1998,"November 4, 1998 (United States)",7.4,31000.0,Bill Condon,Christopher Bram,United States,10000000.0,6451628.0,Lions Gate Films,105,38,33,Biography,Drama,,,,Ian McKellen,Brendan Fraser,Lynn Redgrave,,
Twilight,R,1998,"March 6, 1998 (United States)",6.2,13000.0,Robert Benton,Robert Benton,United States,37000000.0,15055091.0,Cinehaus,94,0,0,Crime,Drama,Mystery,,,Paul Newman,Susan Sarandon,Gene Hackman,,
Belly,R,1998,"November 4, 1998 (United States)",6.2,11000.0,Hype Williams,Anthony Bodden,United States,3000000.0,9639390.0,Big Dog Films,96,0,0,Crime,Drama,,,,Nas,DMX,Taral Hicks,,
The Opposite of Sex,R,1998,"May 22, 1998 (United States)",6.4,21000.0,Don Roos,Don Roos,United States,5000000.0,5881367.0,Rysher Entertainment,105,14,24,Comedy,Drama,Romance,,,Christina Ricci,Martin Donovan,Lisa Kudrow,,
The Mighty,PG-13,1998,"October 30, 1998 (United States)",7.2,13000.0,Peter Chelsom,Rodman Philbrick,United States,,2652246.0,Chaos Productions,100,3,4,Comedy,Drama,,,,Kieran Culkin,Elden Henson,Sharon Stone,,
Phantoms,R,1998,"January 23, 1998 (United States)",5.4,21000.0,Joe Chappelle,Dean R. Koontz,United States,,5624282.0,Miramax,96,0,2,Horror,Sci-Fi,Thriller,,,Peter O'Toole,Rose McGowan,Joanna Going,,
"Black Cat, White Cat",R,1998,"June 1, 1998 (Federal Republic of Yugoslavia)",8.0,53000.0,Emir Kusturica,Gordan Mihic,Federal Republic of Yugoslavia,,353170.0,CiBy 2000,127,6,5,Comedy,Crime,Romance,,,Bajram Severdzan,Srdjan 'Zika' Todorovic,Branka Katic,,
Pokémon: The First Movie - Mewtwo Strikes Back,G,1998,"November 10, 1999 (United States)",6.2,43000.0,Kunihiko Yuyama,Satoshi Tajiri,Japan,30000000.0,163644662.0,Kids' WB,96,3,6,Animation,Action,Adventure,,,Veronica Taylor,Rachael Lillis,Eric Stuart,,
Beloved,R,1998,"October 16, 1998 (United States)",6.0,9000.0,Jonathan Demme,Toni Morrison,United States,80000000.0,22852487.0,Harpo Films,172,3,24,Drama,History,Horror,,,Oprah Winfrey,Danny Glover,Yada Beener,,
Jack Frost,PG,1998,"December 11, 1998 (United States)",5.4,36000.0,Troy Miller,Mark Steven Johnson,United States,85000000.0,34562556.0,Warner Bros.,101,0,0,Comedy,Drama,Family,,,Michael Keaton,Kelly Preston,Joseph Cross,,
Paulie,PG,1998,"April 17, 1998 (United States)",6.5,15000.0,John Roberts,Laurie Craig,United States,23000000.0,26875268.0,Dreamworks Pictures,91,2,6,Adventure,Comedy,Drama,,,Gena Rowlands,Tony Shalhoub,Cheech Marin,,
Playing by Heart,R,1998,"January 22, 1999 (United States)",7.0,19000.0,Willard Carroll,Willard Carroll,United States,20000000.0,3970078.0,Hyperion Pictures,121,0,0,Comedy,Drama,Romance,,,Gillian Anderson,Ellen Burstyn,Sean Connery,,
A Civil Action,PG-13,1998,"January 8, 1999 (United States)",6.6,29000.0,Steven Zaillian,Jonathan Harr,United States,75000000.0,56709981.0,Touchstone Pictures,115,5,10,Drama,,,,,John Travolta,Robert Duvall,Kathleen Quinlan,,
One True Thing,R,1998,"September 18, 1998 (United States)",7.0,12000.0,Carl Franklin,Anna Quindlen,United States,30000000.0,26616840.0,Monarch Pictures,127,0,8,Drama,,,,,Meryl Streep,Renée Zellweger,William Hurt,,
New Rose Hotel,R,1998,"March 19, 1999 (Italy)",5.1,5300.0,Abel Ferrara,William Gibson,United States,,21521.0,Pressman Film,93,2,2,Drama,Mystery,Sci-Fi,,,Christopher Walken,Willem Dafoe,Asia Argento,,
Primary Colors,R,1998,"March 20, 1998 (United States)",6.7,29000.0,Mike Nichols,Joe Klein,United Kingdom,65000000.0,52090187.0,Award Entertainment,143,10,31,Comedy,Drama,,,,John Travolta,Emma Thompson,Kathy Bates,,
Slums of Beverly Hills,R,1998,"September 11, 1998 (United States)",6.6,13000.0,Tamara Jenkins,Tamara Jenkins,United States,5000000.0,5502773.0,Fox Searchlight Pictures,91,0,9,Comedy,Drama,,,,Natasha Lyonne,Alan Arkin,Bryna Weiss,,
The Red Violin,R,1998,"June 11, 1999 (United States)",7.6,33000.0,François Girard,Don McKellar,Canada,18000000.0,10019109.0,Rhombus Media,130,20,19,Drama,Music,Mystery,,,Carlo Cecchi,Jean-Luc Bideau,Christoph Koncz,,
Hard Rain,R,1998,"January 16, 1998 (United States)",5.9,35000.0,Mikael Salomon,Graham Yost,United States,70000000.0,19870567.0,British Broadcasting Corporation (BBC) Television,97,0,0,Action,Crime,Drama,,,Morgan Freeman,Christian Slater,Randy Quaid,,
Home Fries,PG-13,1998,"November 25, 1998 (United States)",5.1,8500.0,Dean Parisot,Vince Gilligan,United States,35000000.0,10493366.0,Baltimore Pictures,91,0,0,Comedy,Drama,Romance,,,Drew Barrymore,Luke Wilson,Catherine O'Hara,,
Dead Man on Campus,R,1998,"August 21, 1998 (United States)",6.0,16000.0,Alan Cohn,Anthony Abrams,United States,14000000.0,15064946.0,Paramount Pictures,96,0,0,Comedy,,,,,Tom Everett Scott,Mark-Paul Gosselaar,Poppy Montgomery,,
Babe: Pig in the City,PG,1998,"November 25, 1998 (United States)",5.8,33000.0,George Miller,George Miller,Australia,90000000.0,69131860.0,Kennedy Miller Productions,97,0,17,Adventure,Comedy,Drama,,,Magda Szubanski,Elizabeth Daily,Mickey Rooney,,
Eternity and a Day,Unrated,1998,"May 28, 1999 (United States)",7.9,12000.0,Theodoros Angelopoulos,Theodoros Angelopoulos,France,,107178.0,Paradis Films,137,9,4,Drama,,,,,Bruno Ganz,Isabelle Renauld,Fabrizio Bentivoglio,,
Phoenix,R,1998,"September 4, 1998 (United States)",6.3,3900.0,Danny Cannon,Eddie Richey,United States,,54135.0,Trimark Pictures,107,0,0,Crime,Drama,,,,Ray Liotta,Anthony LaPaglia,Daniel Baldwin,,
Thursday,R,1998,"September 25, 1998 (United Kingdom)",7.1,18000.0,Skip Woods,Skip Woods,United States,,3121.0,Polygram Filmed Entertainment,87,0,0,Action,Comedy,Crime,,,Thomas Jane,Aaron Eckhart,Paulina Porizkova,,
The Replacement Killers,R,1998,"February 6, 1998 (United States)",6.1,29000.0,Antoine Fuqua,Ken Sanzel,United States,30000000.0,19204929.0,Columbia Pictures,87,0,0,Action,Crime,Thriller,,,Chow Yun-Fat,Mira Sorvino,Michael Rooker,,
Senseless,R,1998,"February 20, 1998 (United States)",6.0,16000.0,Penelope Spheeris,Greg Erb,United States,15000000.0,12874899.0,Dimension Films,93,0,0,Comedy,Romance,,,,Marlon Wayans,David Spade,Brad Dourif,,
Almost Heroes,PG-13,1998,"May 29, 1998 (United States)",5.8,16000.0,Christopher Guest,Mark Nutter,United States,30000000.0,6136856.0,Turner Pictures (I),90,0,0,Adventure,Comedy,Western,,,Chris Farley,Matthew Perry,Bokeem Woodbine,,
3 Ninjas: High Noon at Mega Mountain,PG,1998,"June 18, 1998 (Australia)",2.9,13000.0,Sean McNamara,Sean McNamara,United States,,375805.0,Leeds/Ben-Ami Productions,93,0,2,Action,Adventure,Comedy,,,Loni Anderson,Hulk Hogan,Jim Varney,,
Strangeland,R,1998,"October 2, 1998 (United States)",5.0,7100.0,John Pieplow,Dee Snider,United States,1100000.0,713239.0,Shooting Gallery,85,0,0,Horror,Thriller,,,,Kevin Gage,Elizabeth Peña,Dee Snider,,
Le Dîner de Cons,PG-13,1998,"April 15, 1998 (France)",7.6,41000.0,Francis Veber,Francis Veber,France,,4071548.0,Gaumont,80,5,4,Comedy,,,,,Thierry Lhermitte,Jacques Villeret,Francis Huster,,
How Stella Got Her Groove Back,R,1998,"August 14, 1998 (United States)",5.6,7600.0,Kevin Rodney Sullivan,Terry McMillan,United States,20000000.0,39278722.0,Twentieth Century Fox,124,4,8,Comedy,Drama,Romance,,,Angela Bassett,Taye Diggs,Whoopi Goldberg,,
Kuch Kuch Hota Hai,Not Rated,1998,"October 16, 1998 (India)",7.7,52000.0,Karan Johar,Karan Johar,India,,,Dharma Productions,177,28,4,Comedy,Drama,Musical,,,Shah Rukh Khan,Kajol,Rani Mukerji,,
Hush,PG-13,1998,"March 6, 1998 (United States)",5.4,12000.0,Jonathan Darby,Jonathan Darby,United States,21000000.0,13583690.0,TriStar Pictures,96,0,2,Drama,Thriller,,,,Jessica Lange,Gwyneth Paltrow,Johnathon Schaech,,
Desperate Measures,R,1998,"January 30, 1998 (United States)",6.1,17000.0,Barbet Schroeder,David Klass,United States,50000000.0,13806137.0,Mandalay Entertainment,100,0,0,Action,Crime,Drama,,,Michael Keaton,Andy Garcia,Brian Cox,,
Pecker,R,1998,"October 9, 1998 (Canada)",6.3,14000.0,John Waters,John Waters,United States,6000000.0,2281761.0,Polar Entertainment,87,2,0,Comedy,Drama,,,,Edward Furlong,Christina Ricci,Bess Armstrong,,
The Gingerbread Man,R,1998,"January 23, 1998 (United States)",5.7,11000.0,Robert Altman,John Grisham,United States,25000000.0,1677131.0,Enchanter Entertainment,114,0,0,Crime,Mystery,Thriller,,,Kenneth Branagh,Embeth Davidtz,Robert Downey Jr.,,
Central Station,R,1998,"November 20, 1998 (United States)",8.0,39000.0,Walter Salles,Marcos Bernstein,Brazil,2900000.0,5971073.0,"Audiovisual Development Bureau, Ministerio da Cultura",110,43,26,Drama,,,,,Fernanda Montenegro,Vinícius de Oliveira,Marília Pêra,,
Black Dog,PG-13,1998,"May 1, 1998 (United States)",5.4,9200.0,Kevin Hooks,William Mickelberry,United States,30000000.0,12951088.0,Universal Pictures,89,0,0,Action,Crime,Drama,,,Patrick Swayze,Randy Travis,Meat Loaf,,
The Newton Boys,PG-13,1998,"March 27, 1998 (United States)",6.1,11000.0,Richard Linklater,Claude Stanush,United States,27000000.0,10452012.0,Twentieth Century Fox,122,0,0,Action,Crime,Drama,,,Matthew McConaughey,Ethan Hawke,Skeet Ulrich,,
Palmetto,R,1998,"February 20, 1998 (United States)",6.1,8000.0,Volker Schlöndorff,James Hadley Chase,Germany,,5878911.0,Castle Rock Entertainment,114,0,0,Crime,Drama,Mystery,,,Woody Harrelson,Elisabeth Shue,Gina Gershon,,
Dance with Me,PG,1998,"August 21, 1998 (United States)",5.9,6400.0,Randa Haines,Daryl Matthews,United States,,15923122.0,Mandalay Entertainment,126,0,5,Drama,Music,Romance,,,Vanessa Williams,Chayanne,Kris Kristofferson,,
Wrongfully Accused,PG-13,1998,"August 21, 1998 (United States)",6.0,25000.0,Pat Proft,Pat Proft,United States,,9623329.0,Morgan Creek Entertainment,87,0,0,Action,Comedy,Thriller,,,Leslie Nielsen,Richard Crenna,Kelly LeBrock,,
The Rugrats Movie,G,1998,"November 20, 1998 (United States)",5.9,19000.0,Igor Kovalyov,David N. Weiss,United States,24000000.0,140894675.0,Paramount Pictures,79,2,6,Animation,Adventure,Comedy,,,Elizabeth Daily,Christine Cavanaugh,Kath Soucie,,
Mafia!,PG-13,1998,"July 24, 1998 (United States)",5.5,15000.0,Jim Abrahams,Jim Abrahams,United States,10000000.0,19889299.0,Tapestry Films,87,0,2,Comedy,Crime,,,,Jay Mohr,Christina Applegate,Lloyd Bridges,,
Barney's Great Adventure,G,1998,"April 3, 1998 (United States)",3.2,3500.0,Steve Gomer,Stephen White,Canada,15000000.0,12218638.0,Polygram Filmed Entertainment,76,0,5,Adventure,Comedy,Drama,,,George Hearn,Shirley Douglas,Trevor Morgan,,
After Life,Not Rated,1998,"April 17, 1999 (Japan)",7.6,12000.0,Hirokazu Koreeda,Hirokazu Koreeda,Japan,,801985.0,Engine Film,119,7,8,Drama,Fantasy,,,,Arata Iura,Erika Oda,Susumu Terajima,,
Permanent Midnight,R,1998,"April 23, 1999 (Iceland)",6.2,7500.0,David Veloz,Jerry Stahl,United States,,1171001.0,JD Productions,88,0,0,Biography,Drama,Romance,,,Ben Stiller,Maria Bello,Jay Paulson,,
Without Limits,PG-13,1998,"September 11, 1998 (United States)",7.2,7000.0,Robert Towne,Robert Towne,United States,25000000.0,777423.0,Cruise/Wagner Productions,117,0,2,Biography,Drama,Sport,,,Billy Crudup,Donald Sutherland,Monica Potter,,
Wide Awake,PG,1998,"March 20, 1998 (United States)",5.9,4200.0,M. Night Shyamalan,M. Night Shyamalan,United States,6000000.0,282175.0,Miramax,88,0,2,Comedy,Drama,Family,,,Joseph Cross,Timothy Reifsnyder,Dana Delany,,
Clay Pigeons,R,1998,"September 25, 1998 (United States)",6.6,11000.0,David Dobkin,Matthew L. Healy,United States,8000000.0,1794086.0,Fade In Films,104,0,0,Comedy,Crime,,,,Joaquin Phoenix,Vince Vaughn,Janeane Garofalo,,
Hideous Kinky,R,1998,"January 13, 1999 (France)",6.0,6700.0,Gillies MacKinnon,Esther Freud,United Kingdom,12000000.0,1263279.0,AMLF,98,0,0,Adventure,Drama,Romance,,,Kate Winslet,Bella Riza,Saïd Taghmaoui,,
Lovers of the Arctic Circle,R,1998,"August 28, 1998 (Spain)",7.7,19000.0,Julio Medem,Julio Medem,Spain,,357549.0,Canal+,112,14,8,Drama,Mystery,Romance,,,Najwa Nimri,Fele Martínez,Nancho Novo,,
Tarzan and the Lost City,PG,1998,"April 24, 1998 (United States)",3.9,2200.0,Carl Schenkel,Edgar Rice Burroughs,United States,20000000.0,2172941.0,Dieter Geissler Filmproduktion,83,0,0,Action,Adventure,Family,,,Casper Van Dien,Jane March,Steven Waddington,,
Knock Off,R,1998,"September 4, 1998 (United States)",4.8,15000.0,Hark Tsui,Steven E. de Souza,Aruba,30000000.0,10319915.0,Knock Films A.V.V.,91,0,0,Action,Crime,Thriller,,,Jean-Claude Van Damme,Rob Schneider,Lela Rochon,,
Another Day in Paradise,R,1998,"January 22, 1999 (United States)",6.5,8700.0,Larry Clark,Eddie Little,United States,4500000.0,1036818.0,Chinese Bookie Pictures,101,3,0,Crime,Drama,Thriller,,,James Woods,Melanie Griffith,Vincent Kartheiser,,
The Odd Couple II,PG-13,1998,"April 10, 1998 (United States)",6.4,10000.0,Howard Deutch,Neil Simon,United States,,18912328.0,Paramount Pictures,97,0,0,Adventure,Comedy,,,,Jack Lemmon,Walter Matthau,Richard Riehle,,
The General,R,1998,"December 18, 1998 (United States)",7.2,8700.0,John Boorman,John Boorman,United Kingdom,,1214198.0,J & M,124,9,14,Biography,Crime,Drama,,,Brendan Gleeson,Adrian Dunbar,Sean McGinley,,
Still Crazy,R,1998,"January 22, 1999 (United States)",7.0,8200.0,Brian Gibson,Dick Clement,United Kingdom,,524864.0,Columbia Pictures,95,2,5,Comedy,Drama,Music,,,Stephen Rea,Billy Connolly,Jimmy Nail,,
My Giant,PG,1998,"April 10, 1998 (United States)",5.0,6900.0,Michael Lehmann,Billy Crystal,United States,,8072007.0,Castle Rock Entertainment,103,0,0,Comedy,Drama,,,,Billy Crystal,Gheorghe Muresan,Kathleen Quinlan,,
I Want You,R,1998,"October 30, 1998 (United Kingdom)",6.1,3000.0,Michael Winterbottom,Eoin McNamee,United Kingdom,,1672.0,Polygram Filmed Entertainment,87,2,3,Crime,Drama,Music,,,Rachel Weisz,Alessandro Nivola,Luka Petrusic,,
Talk of Angels,PG-13,1998,"October 30, 1998 (United States)",5.8,841.0,Nick Hamm,Ann Guedes,United States,,18281.0,Kan Zamia-a,96,0,0,Drama,Romance,War,,,Polly Walker,Vincent Perez,Franco Nero,,
Besieged,R,1998,"February 5, 1999 (Italy)",6.8,5000.0,Bernardo Bertolucci,Clare Peploe,Italy,,2048740.0,Fiction,93,4,13,Drama,Romance,,,,Thandiwe Newton,David Thewlis,Claudio Santamaria,,
Savior,R,1998,"November 20, 1998 (United States)",7.2,11000.0,Predrag Antonijevic,Robert Orr,United States,10000000.0,14328.0,Initial Entertainment Group (IEG),103,3,0,Drama,War,,,,Dennis Quaid,Nastassja Kinski,Pascal Rollin,,
Meet the Deedles,PG,1998,"March 27, 1998 (United States)",4.0,2900.0,Steve Boyum,Jim Herzfeld,United States,24000000.0,4356216.0,DIC Entertainment,93,0,2,Comedy,Family,Sport,,,Paul Walker,Steve Van Wormer,A.J. Langer,,
Six-String Samurai,PG-13,1998,"September 18, 1998 (United States)",6.5,7400.0,Lance Mungia,Jeffrey Falcon,United States,2000000.0,146125.0,HSX Films,91,2,2,Action,Adventure,Comedy,,,Jeffrey Falcon,Justin McGuire,Kim De Angelo,,
Under the Sun,,1998,"December 25, 1998 (Sweden)",6.8,2700.0,Colin Nutley,H.E. Bates,Sweden,,316020.0,Film i Väst,130,4,5,Drama,Romance,,,,Rolf Lassgård,Helena Bergström,Johan Widerberg,,
Major League: Back to the Minors,PG-13,1998,"April 17, 1998 (United States)",4.6,7600.0,John Warren,David S. Ward,United States,18000000.0,3572443.0,Morgan Creek Entertainment,100,0,0,Comedy,Sport,,,,Scott Bakula,Corbin Bernsen,Dennis Haysbert,,
Zero Effect,R,1998,"January 30, 1998 (United States)",6.9,14000.0,Jake Kasdan,Jake Kasdan,United States,5000000.0,2087471.0,Castle Rock Entertainment,116,0,0,Comedy,Crime,Drama,,,Bill Pullman,Ben Stiller,Ryan O'Neal,,
Homegrown,R,1998,"April 17, 1998 (United States)",5.7,4800.0,Stephen Gyllenhaal,Jonah Raskin,United States,,77910.0,Lakeshore International,102,0,0,Comedy,Crime,Drama,,,Billy Bob Thornton,Hank Azaria,Kelly Lynch,,
The Proposition,R,1998,"March 27, 1998 (United States)",6.2,2200.0,Lesli Linka Glatter,Rick Ramage,United States,,147773.0,Interscope Communications,110,0,0,Drama,Romance,,,,Kenneth Branagh,Madeleine Stowe,William Hurt,,
Spriggan,R,1998,"October 12, 2001 (United States)",6.5,3800.0,Hirotsugu Kawasaki,Yasutaka Itô,Japan,,25824.0,Bandai Visual Company,90,0,0,Animation,Action,Adventure,,,Shôtarô Morikubo,Ryuji Aigase,Takehito Koyasu,,
Kissing a Fool,R,1998,"February 27, 1998 (United States)",5.5,5300.0,Doug Ellin,James Frey,United States,,4106588.0,Largo Entertainment,93,0,0,Comedy,Romance,,,,David Schwimmer,Jason Lee,Mili Avital,,
I Got the Hook Up,R,1998,"May 27, 1998 (United States)",4.0,2300.0,Michael Martin,Master P,United States,3500000.0,10317779.0,Mastoff Films,93,0,0,Comedy,,,,,Master P,Anthony Johnson,Gretchen Palmer,,
Hilary and Jackie,R,1998,"February 5, 1999 (United States)",7.3,10000.0,Anand Tucker,Hilary du Pré,United Kingdom,7000000.0,4912892.0,Arts Council of England,121,4,24,Biography,Drama,Music,,,Emily Watson,Rachel Griffiths,James Frain,,
Air Bud: Golden Receiver,G,1998,"August 14, 1998 (United States)",4.5,5700.0,Richard Martin,Kevin DiCicco,United States,,10224116.0,Keystone Pictures,90,0,4,Comedy,Family,Sport,,,Kevin Zegers,Cynthia Stevenson,Tim Conway,,
Krippendorf's Tribe,PG-13,1998,"February 27, 1998 (United States)",5.0,5600.0,Todd Holland,Frank Parkin,United States,,7571115.0,Dreyfuss / James Productions,94,0,0,Comedy,,,,,Richard Dreyfuss,Jenna Elfman,Natasha Lyonne,,
Head On,Not Rated,1998,"August 13, 1998 (Australia)",6.5,4400.0,Ana Kokkinos,Andrew Bovell,Australia,,708334.0,Australian Film Finance Corporation (AFFC),104,9,15,Drama,Romance,,,,Alex Dimitriades,Elena Mandalis,Damien Fotiou,,
Love Is the Devil: Study for a Portrait of Francis Bacon,Unrated,1998,"October 7, 1998 (United States)",6.5,3700.0,John Maybury,John Maybury,United Kingdom,,354004.0,BBC Films,87,7,3,Biography,Drama,Romance,,,Derek Jacobi,Daniel Craig,Tilda Swinton,,
Hurlyburly,R,1998,"December 25, 1998 (United States)",5.8,10000.0,Anthony Drazan,David Rabe,United States,15000000.0,1808004.0,FilmColony,122,0,3,Comedy,Drama,,,,Sean Penn,Kevin Spacey,Chazz Palminteri,,
Sour Grapes,R,1998,"April 17, 1998 (United States)",5.7,2900.0,Larry David,Larry David,United States,,123104.0,Castle Rock Entertainment,91,0,0,Comedy,,,,,Steven Weber,Craig Bierko,Jack Burns,,
The Acid House,Unrated,1998,"January 1, 1999 (United Kingdom)",6.2,7700.0,Paul McGuigan,Irvine Welsh,United Kingdom,,,Picture Palace North,111,6,4,Comedy,Drama,,,,Stephen McCole,Maurice Roëves,Garry Sweeney,,
Slappy and the Stinkers,PG,1998,"January 23, 1998 (United States)",5.0,1200.0,Barnet Kellman,Robert Wolterstorff,United States,8000000.0,80837.0,The Bubble Factory,78,0,0,Comedy,Family,,,,BD Wong,Bronson Pinchot,Jennifer Coolidge,,
