name,rating,year,released,score,votes,director,writer,country,budget,gross,company,runtime,wins,nominations,genre1,genre2,genre3,genre4,genre5,star1,star2,star3,star4,star5
"The Daughter: I, a Woman Part III",X,1970,"February 9, 1970 (Denmark)",4.6,86.0,Mac Ahlberg,Peer Guldbrandsen,Denmark,,,Novaris Film,83.0,0,0,Drama,,,,,Gunbritt Öhrström,Inger Sundh,Klaus Pagh,,
Bloodthirsty Butchers,R,1970,"January 23, 1970 (United States)",3.2,576.0,Andy Milligan,John Borske,United States,18000.0,,Constitution Films,79.0,0,0,Horror,Thriller,,,,John Miranda,Annabella Wood,Berwick Kaler,,
The Hawaiians,R,1970,"November 5, 1970 (Argentina)",6.1,1200.0,Tom Gries,James A. Michener,United States,,,The Mirisch Production Company,134.0,0,2,Adventure,Drama,,,,Charlton Heston,Tina Chen,Geraldine Chaplin,,
The Lady in the Car with Glasses and a Gun,R,1970,"October 22, 1970 (France)",6.1,658.0,Anatole Litvak,Sébastien Japrisot,France,,,Columbia Pictures,105.0,0,0,Drama,,,,,Samantha Eggar,Oliver Reed,Stéphane Audran,,
Promise at Dawn,GP,1970,"November 25, 1970 (France)",6.8,156.0,Jules Dassin,Jules Dassin,France,,,Nathalie Productions,99.0,0,2,Drama,,,,,Melina Mercouri,Assi Dayan,Didier Haudepin,,
The Christine Jorgensen Story,R,1970,June 1970 (United States),5.4,328.0,Irving Rapper,Christine Jorgensen,United States,,,Edward Small Productions,98.0,0,0,Biography,Drama,Romance,,,John Hansen,Joan Tompkins,Quinn K. Redeker,,
Female Animal,R,1970,"May 3, 1972 (France)",5.1,104.0,Jerry Gross,Octavio Bellini,United States,,,Appia Industria Cinematografica,92.0,0,0,Drama,,,,,Arlene Farber,Vassili Lambrinos,Andre Landzaat,,
Fools,GP,1970,"December 3, 1971 (Ireland)",5.1,148.0,Tom Gries,Robert Rudelson,United States,,,Translor Films (I),93.0,0,0,Drama,,,,,Jason Robards,Katharine Ross,Scott Hylands,,
Quackser Fortune Has a Cousin in the Bronx,R,1970,"June 9, 1972 (Ireland)",6.5,657.0,Waris Hussein,Gabriel Walsh,Ireland,,,Universal Marion Corporation (UMC),90.0,0,0,Comedy,Drama,Romance,,,Gene Wilder,Margot Kidder,Eileen Colgan,,
The Priest's Wife,PG,1970,"December 22, 1970 (Italy)",6.3,618.0,Dino Risi,Ruggero Maccari,Italy,,,Compagnia Cinematografica Champion,103.0,0,0,Comedy,,,,,Sophia Loren,Marcello Mastroianni,Venantino Venantini,,
The Man Who Had Power Over Women,R,1970,"February 11, 1971 (Argentina)",5.5,129.0,John Krish,Chris Bryant,United Kingdom,,,Kettledrum Films,89.0,0,0,Comedy,,,,,Rod Taylor,Carol White,James Booth,,
Up in the Cellar,R,1970,"October 8, 1970 (Australia)",5.2,182.0,Theodore J. Flicker,Angus Hall,United States,,,American International Pictures (AIP),94.0,0,0,Comedy,Romance,,,,Wes Stern,Joan Collins,Larry Hagman,,
The Angel Levine,PG-13,1970,"July 28, 1970 (United States)",5.9,715.0,Ján Kadár,Bill Gunn,United States,,,Belafonte Enterprises,104.0,0,0,Drama,,,,,Zero Mostel,Harry Belafonte,Ida Kaminska,,
The Last Grenade,M,1970,March 1970 (United States),5.4,204.0,Gordon Flemyng,Kenneth Ware,United Kingdom,,,Lockmore,94.0,0,0,Drama,War,,,,Stanley Baker,Alex Cord,Honor Blackman,,
Kama Sutra '71,,1970,"December 21, 1970 (United States)",6.0,21.0,Raj Devi,Larry Roberts,United States,,,,76.0,0,0,Drama,Romance,,,,Sabu Edrem,Ann Perry,Carol Kasterup,,
How Do I Love Thee?,GP,1970,October 1970 (United States),4.9,144.0,Michael Gordon,Peter De Vries,United States,,,ABC Pictures,110.0,0,0,Comedy,Drama,,,,Jackie Gleason,Maureen O'Hara,Shelley Winters,,
Love-in '72,X,1970,"July 23, 1970 (United States)",6.5,32.0,Karl Hansen,Simon Nuchtern,United States,,,Jaylo International,86.0,0,0,Drama,,,,,John Ross,Linda Southern,Sandra Peabody,,
Trader Hornee,X,1970,April 1970 (United States),3.9,344.0,Jonathan Lucas,David F. Friedman,United States,100000.0,,Entertainment Ventures (EVI),84.0,0,0,Adventure,Comedy,,,,Buddy Pantsari,Julie Conners,John Alderman,,
"The Red, White, and Black",GP,1970,"December 16, 1970 (United States)",5.1,74.0,John 'Bud' Cardos,Marlene Weed,United States,,,Hirschman/Northern Productions,77.0,0,0,Action,Romance,Western,,,Robert DoQui,Isaac Fields,Barbara Hale,,
Sign of Aquarius,R,1970,,5.1,74.0,Robert J. Emery,Robert J. Emery,United States,,,Cinar Productions,95.0,0,0,Drama,Musical,,,,Paul Elliot,Gabe Lewis,Jim Coursar,,
Le coppie,,1970,"December 23, 1970 (Italy)",5.9,167.0,Vittorio De Sica,Ruggero Maccari,Italy,,,Documento Film,111.0,0,0,Comedy,Drama,,,,Alberto Sordi,Monica Vitti,Enzo Jannacci,,
Female Sexual Emancipation,X,1970,,,,,,United States,,,,,0,0,,,,,,Neola Graef,Duane Paulsen,,,
