name,rating,year,released,score,votes,director,writer,country,budget,gross,company,runtime,wins,nominations,genre1,genre2,genre3,genre4,genre5,star1,star2,star3,star4,star5
Metalstorm: The Destruction of Jared-Syn,PG,1983,"August 19, 1983 (United States)",3.8,1800.0,Charles Band,Alan J. Adler,United States,3500000.0,5301085.0,Albert Band International Productions Inc.,84,0,0,Action,Adventure,Romance,,,Jeffrey Byron,Michael Preston,Tim Thomerson,,
Nate and Hayes,PG,1983,"November 18, 1983 (United States)",6.1,2200.0,Ferdinand Fairfax,Lloyd Phillips,New Zealand,12000000.0,1963756.0,Phillips Whitehouse Productions,99,0,0,Action,Adventure,Comedy,,,Tommy Lee Jones,Michael O'Keefe,Max Phipps,,
Lianna,R,1983,"September 8, 1983 (Netherlands)",6.9,1700.0,John Sayles,John Sayles,United States,300000.0,1530839.0,Winwood Productions,110,0,0,Drama,Romance,,,,Linda Griffiths,Jane Hallaren,Jon DeVries,,
Still Smokin,R,1983,"May 6, 1983 (United States)",5.4,7700.0,Tommy Chong,Tommy Chong,United States,,15543710.0,Paramount Pictures,91,0,0,Comedy,Music,,,,Cheech Marin,Tommy Chong,Hans Man in 't Veld,,
Eddie Macon's Run,PG,1983,"March 25, 1983 (United States)",5.6,1200.0,Jeff Kanew,James McLendon,United States,5000000.0,1262691.0,Universal Pictures,95,0,0,Action,Adventure,Crime,,,Kirk Douglas,John Schneider,Lee Purcell,,
Stryker,R,1983,"September 2, 1983 (United States)",4.3,712.0,Cirio H. Santiago,Howard R. Cohen,Philippines,,1723487.0,Cinema Vehicles,86,0,0,Action,Sci-Fi,,,,Steve Sandor,Andria Savio,William Ostrander,,
Better Late Than Never,PG,1983,"April 15, 1983 (United States)",5.7,140.0,Bryan Forbes,Gwen Davis,United Kingdom,,,Golden Harvest Company,89,0,0,Comedy,,,,,David Niven,Art Carney,Maggie Smith,,
The Black Stallion Returns,PG,1983,"March 25, 1983 (United States)",5.9,2200.0,Robert Dalva,Walter Farley,United States,,12049514.0,Zoetrope Studios,103,0,0,Adventure,Family,,,,Kelly Reno,Vincent Spano,Allen Garfield,,
Lovesick,PG,1983,"February 18, 1983 (United States)",5.2,843.0,Marshall Brickman,Marshall Brickman,United States,10100000.0,10171304.0,The Ladd Company,95,0,0,Comedy,Fantasy,Romance,,,Dudley Moore,Elizabeth McGovern,Alec Guinness,,
The Man Who Wasn't There,R,1983,"August 12, 1983 (United States)",3.7,584.0,Bruce Malmuth,Stanford Sherman,United States,,2443487.0,Paramount Pictures,111,0,0,Action,Adventure,Comedy,,,Steve Guttenberg,Jeffrey Tambor,Art Hindle,,
Young Warriors,R,1983,"August 28, 1983 (United States)",4.6,548.0,Lawrence David Foldes,Russell W. Colgin,United States,,,Star Cinema,105,0,0,Action,Crime,Drama,,,Ernest Borgnine,Richard Roundtree,Lynda Day George,,
Exposed,R,1983,"April 22, 1983 (United States)",5.0,887.0,James Toback,James Toback,United States,,1818910.0,United Artists,100,0,0,Drama,Music,,,,Nastassja Kinski,Rudolf Nureyev,Harvey Keitel,,
Table for Five,PG,1983,"March 10, 1983 (Australia)",6.0,776.0,Robert Lieberman,David Seltzer,United States,,2439705.0,CBS Theatrical Films,122,0,2,Drama,Romance,,,,Jon Voight,Richard Crenna,Marie-Christine Barrault,,
Running Brave,PG,1983,"November 4, 1983 (United States)",6.7,720.0,Donald Shebib,Henry Bean,Canada,8000000.0,3000000.0,Englander Productions,106,0,0,Biography,Drama,Sport,,,Robby Benson,Pat Hingle,Claudia Cron,,
Getting It On,R,1983,August 1983 (United States),3.7,244.0,William Olsen,William Olsen,United States,220000.0,975414.0,Seventh Avenue Films,96,0,0,Comedy,,,,,Martin Yost,Heather Kennedy,Jeff Edmond,,
Deadly Force,R,1983,"July 15, 1983 (United States)",4.9,363.0,Paul Aaron,Ken Barnett,United States,3000000.0,,Force Productions,95,0,0,Action,Crime,Drama,,,Wings Hauser,Joyce Ingalls,Paul Shenar,,
Hanna K.,R,1983,"September 7, 1983 (France)",6.3,759.0,Costa-Gavras,Franco Solinas,Israel,,,K.G. Productions,111,0,2,Drama,,,,,Jill Clayburgh,Jean Yanne,Gabriel Byrne,,
Romantic Comedy,PG,1983,"October 7, 1983 (United States)",5.2,874.0,Arthur Hiller,Bernard Slade,United States,,6857733.0,TAFT Entertainment Pictures,103,0,0,Comedy,Romance,,,,Dudley Moore,Mary Steenburgen,Frances Sternhagen,,
Slayground,R,1983,February 1984 (United States),4.9,420.0,Terry Bedford,Trevor Preston,United Kingdom,,108128.0,Jennie and Company,89,0,0,Crime,Drama,,,,Peter Coyote,Mel Smith,Billie Whitelaw,,
"Man, Woman and Child",PG,1983,"September 7, 1983 (France)",6.2,422.0,Dick Richards,Erich Segal,United States,,2314561.0,Gaylord Productions,99,0,3,Drama,,,,,Martin Sheen,Blythe Danner,Craig T. Nelson,,
Blue Skies Again,PG,1983,"April 29, 1983 (United States)",5.3,203.0,Richard Michaels,Kevin Sellers,United States,,,Lantana,96,0,0,Comedy,Sport,,,,Harry Hamlin,Mimi Rogers,Kenneth McMillan,,
Trenchcoat,PG,1983,"March 11, 1983 (United States)",5.3,503.0,Michael Tuchner,Jeffrey Price,United States,5000000.0,4304286.0,Walt Disney Productions,91,0,0,Comedy,Mystery,Thriller,,,Margot Kidder,Robert Hays,David Suchet,,
A Polish Vampire in Burbank,Not Rated,1983,"October 31, 1983 (United States)",4.8,308.0,Mark Pirro,Mark Pirro,United States,3000.0,,Pirromount Pictures,80,0,0,Comedy,Horror,,,,Mark Pirro,Lori Sutton,Bobbi Dorsch,,
Cross Country,R,1983,"November 18, 1983 (United States)",5.1,215.0,Paul Lynch,Herbert Kastle,Canada,2500000.0,,Filmline Productions,95,0,0,Thriller,,,,,Richard Beymer,Nina Axelrod,Michael Ironside,,
My Brother's Wedding,Not Rated,1983,March 1985 (United States),7.1,941.0,Charles Burnett,Charles Burnett,United States,50000.0,26177.0,Charles Burnett Productions,115,0,0,Drama,,,,,Everett Silas,Jessie Holmes,Gaye Shannon-Burnett,,
The Golden Seal,PG,1983,"August 19, 1983 (United States)",5.3,347.0,Frank Zuniga,Donald G. Payne,United States,,6666725.0,The Samuel Goldwyn Company,94,0,2,Drama,,,,,Steve Railsback,Michael Beck,Penelope Milford,,
Last Plane Out,PG,1983,"September 23, 1983 (United States)",4.4,173.0,David Nelson,Ernest Tidyman,United States,,,,92,0,0,Action,Thriller,War,,,Jan-Michael Vincent,Julie Carmen,Mary Crosby,,
White Star,,1983,"March 8, 1985 (West Germany)",5.9,288.0,Roland Klick,Roland Klick,West Germany,100000.0,,Roland Klick Production,92,0,0,Drama,Music,,,,Dennis Hopper,Terrance Robay,Ramona Sweeny,,
Forever Young,Not Rated,1983,"January 29, 1986 (United States)",6.7,55.0,David Drury,Ray Connolly,United Kingdom,,,Channel Four Films,84,0,0,Drama,,,,,James Aubrey,Nicholas Gecks,Karen Archer,,
The Business of Show Business,,1983,"February 15, 1983 (Canada)",8.3,85.0,Tom Logan,Tom Logan,Canada,323562.0,,CTV Television Network,55,0,0,History,,,,,Tom Logan,,,,
