index,budget_category,name,genre1,rating,country_code,nominations,accolades,decade,runtime,months,profit,score,budget,nature_profit,genre2,female_count,genre3
5056,1,The Wackness,comedy,r,GBR,0.37781117002131775,1.0,2000,99.0,Aug,0.05606343108293618,6.9,15.60727002719233,-1,drama,1.0,romance
5057,3,Frost/Nixon,biography,r,GBR,0.7146929531601105,8.0,2000,122.0,Jan,0.0579601386570304,7.7,17.034386382832476,1,drama,0.0,history
5058,3,How to Lose Friends & Alienate People,biography,r,GBR,0.0,0.0,2000,110.0,Oct,0.053887648611196555,6.4,17.14771506813948,-1,comedy,2.0,drama
5059,2,Brideshead Revisited,drama,pg-13,GBR,0.36602106237266546,0.0,2000,133.0,Aug,0.054718152842324,6.7,16.811242831518264,-1,romance,1.0,nan
5060,4,The Love Guru,comedy,pg-13,GBR,0.43370912277044016,0.0,2000,87.0,Jun,0.049453894641286925,3.8,17.942644943009366,-1,romance,1.0,sport
5061,2,Be Kind Rewind,comedy,pg-13,GBR,0.23706652102292547,3.0,2000,102.0,Feb,0.060905175060135694,6.4,16.811242831518264,1,nan,0.0,nan
5062,4,The Tale of Despereaux,animation,g,GBR,0.323646151510982,0.0,2000,93.0,Dec,0.06682115875946468,6.1,17.909855120186375,1,adventure,1.0,comedy
5063,4,Harry Potter and the Half-Blood Prince,action,pg,GBR,0.5980939624233611,0.0,2000,153.0,Jul,0.3043313308448596,7.6,19.33697147582652,1,adventure,1.0,family
5064,1,Moon,drama,r,GBR,0.6692169233079754,0.0,2000,97.0,Jul,0.05880313922657626,7.8,15.424948470398375,1,mystery,1.0,sci-fi
5065,3,The Imaginarium of Doctor Parnassus,adventure,pg-13,GBR,0.5194248345865046,2.0,2000,123.0,Jan,0.06857360631995854,6.8,17.216707939626428,1,comedy,1.0,fantasy
5066,3,The Boat That Rocked,comedy,r,GBR,0.3887271047105759,6.0,2000,117.0,Nov,0.05215263704594643,7.4,17.72753356339242,-1,drama,0.0,music
5067,1,A Serious Man,comedy,r,GBR,0.6989176429053702,18.0,2000,106.0,Nov,0.0659083802544472,7.0,15.761420707019587,1,drama,1.0,nan
5069,1,An Education,drama,pg-13,GBR,0.7556223400426355,0.0,2000,100.0,Feb,0.06380122126529335,7.3,15.830413578506539,1,nan,1.0,nan
5070,3,The Young Victoria,biography,pg,GBR,0.5574024722999389,3.0,2000,105.0,Jan,0.05498734084073973,7.2,17.37085861945369,-1,drama,1.0,history
5071,1,Harry Brown,action,r,GBR,0.23706652102292547,6.0,2000,103.0,May,0.05819316620017649,7.2,15.80338490611862,1,crime,1.0,drama
5072,3,Cheri,comedy,r,GBR,0.323646151510982,8.0,2000,86.0,Jul,0.05215966562675133,6.1,16.951004773893423,-1,drama,2.0,romance
5073,0,The Disappearance of Alice Creed,crime,r,GBR,0.28662811140198874,0.0,2000,100.0,Apr,0.05711871155330765,6.7,13.592367006650065,1,thriller,1.0,nan
5074,4,The Soloist,biography,pg-13,GBR,0.20419798661717445,9.0,2000,117.0,Apr,0.049257189017878546,6.7,17.909855120186375,-1,drama,1.0,music
5075,1,The Damned United,biography,r,GBR,0.2639220690640782,4.0,2000,98.0,Mar,0.054949401747794925,7.5,16.11809565095832,-1,drama,0.0,sport
5076,3,Kick-Ass,action,r,GBR,0.6797966896246341,0.0,2010,117.0,Apr,0.0809923290936741,7.6,17.216707939626428,1,comedy,1.0,crime
5077,2,Let Me In,drama,r,GBR,0.5955321985259312,0.0,2010,116.0,Oct,0.05964603612654195,7.1,16.811242831518264,1,fantasy,1.0,horror
5078,2,Never Let Me Go,drama,r,GBR,0.5574024722999389,2.0,2010,103.0,Oct,0.055248026127491016,7.1,16.523560759066484,-1,romance,2.0,sci-fi
5079,2,The King's Speech,biography,r,GBR,0.8907640815103702,2.0,2010,118.0,Dec,0.2060407490637785,8.0,16.523560759066484,1,drama,1.0,history
5080,4,Percy Jackson & the Olympians: The Lightning Thief,adventure,pg,GBR,0.36602106237266546,0.0,2010,118.0,Feb,0.10458286799553579,5.9,18.369387449564815,1,family,0.0,fantasy
5081,0,Monsters,adventure,r,GBR,0.5540161688809522,0.0,2010,94.0,Dec,0.0587310151798739,6.4,13.122363377404328,1,drama,1.0,romance
5082,2,Centurion,action,r,GBR,0.0,0.0,2010,97.0,Jul,0.05523803447502702,6.3,16.300417207752275,-1,drama,1.0,history
5083,1,Another Year,comedy,pg-13,GBR,0.6841081499470794,12.0,2010,129.0,Feb,0.061318177329078835,7.4,15.89495209964411,1,drama,2.0,nan
5084,2,The Killer Inside Me,crime,r,GBR,0.33916551433151276,0.0,2010,109.0,Jun,0.053851592547943194,6.1,16.38045991542581,-1,drama,2.0,thriller
5085,4,Green Zone,action,r,GBR,0.28662811140198874,12.0,2010,115.0,Mar,0.07684646157450653,6.8,18.420680743952367,1,drama,0.0,thriller
5086,4,Edge of Darkness,action,r,GBR,0.0,15.0,2010,117.0,Jan,0.05749062274060706,6.6,18.197537192638155,1,crime,0.0,drama
5087,3,Nanny McPhee Returns,comedy,pg,GBR,0.161823075755491,9.0,2010,109.0,Aug,0.07812505896320254,6.1,17.37085861945369,1,family,2.0,fantasy
5088,3,Furry Vengeance,comedy,pg,GBR,0.0,0.0,2010,92.0,Apr,0.05757204959695324,3.8,17.37085861945369,1,family,1.0,nan
5089,1,Wild Target,action,pg-13,GBR,0.0,0.0,2010,98.0,Jun,0.05545610975823694,6.7,15.89495209964411,-1,comedy,1.0,crime
5090,1,Made in Dagenham,biography,r,GBR,0.4681200556812527,0.0,2010,113.0,Sep,0.05904492558498381,7.1,15.789591583986283,1,comedy,2.0,drama
5091,4,Harry Potter and the Deathly Hallows: Part 2,adventure,pg-13,GBR,0.7705303269606818,0.0,2010,130.0,Jul,0.49681608630804786,8.2,18.643824295266576,1,fantasy,1.0,mystery
5092,1,We Need to Talk About Kevin,drama,r,GBR,0.7039539526799061,0.0,2010,112.0,Oct,0.057890056214743156,7.5,15.761420707019587,1,mystery,1.0,thriller
5093,3,Unknown,action,pg-13,GBR,0.20419798661717445,2.0,2010,113.0,Feb,0.0952680731368342,6.8,17.216707939626428,1,mystery,2.0,thriller
5094,3,Gnomeo & Juliet,animation,g,GBR,0.37781117002131775,0.0,2010,84.0,Feb,0.11414447628423817,5.9,17.399029496420383,1,adventure,2.0,comedy
5095,3,Anonymous,drama,pg-13,GBR,0.485469227266473,2.0,2010,130.0,Oct,0.05180814447590352,6.8,17.216707939626428,-1,thriller,1.0,nan
5096,2,Attack the Block,action,r,GBR,0.6417332390853959,0.0,2010,88.0,May,0.05462959518046494,6.7,16.38045991542581,-1,adventure,1.0,comedy
5097,1,The Best Exotic Marigold Hotel,comedy,pg-13,GBR,0.5058184559436171,4.0,2010,124.0,May,0.10289925342409632,7.2,16.11809565095832,1,drama,2.0,romance
5098,2,The Iron Lady,biography,pg-13,GBR,0.6753552161125648,18.0,2010,105.0,Jan,0.09424968025366579,6.4,16.38045991542581,1,drama,1.0,nan
5099,3,Johnny English Reborn,action,pg,GBR,0.23706652102292547,0.0,2010,101.0,Oct,0.09865216502191247,6.3,17.622173047734595,1,adventure,1.0,comedy
5100,4,Killer Elite,action,r,GBR,0.37781117002131775,1.0,2010,116.0,Sep,0.05241839889116375,6.4,18.064005800013632,-1,crime,0.0,thriller
5101,2,W.E.,drama,r,GBR,0.39888959677841646,0.0,2010,119.0,Jan,0.05240311250453189,6.2,16.523560759066484,-1,history,2.0,romance
5102,1,Albert Nobbs,drama,r,GBR,0.649099659578497,2.0,2010,113.0,Feb,0.05691474616954276,6.7,15.89495209964411,-1,romance,2.0,nan
5103,3,The Eagle,action,pg-13,GBR,0.0,0.0,2010,114.0,Feb,0.0617758109777677,6.2,17.034386382832476,1,adventure,0.0,drama
5104,3,Argo,biography,r,GBR,0.8607407186608612,3.0,2010,120.0,Oct,0.1249296644793169,7.7,17.610999747136468,1,drama,0.0,thriller
5106,4,Skyfall,action,pg-13,GBR,0.8179382379450304,7.0,2010,143.0,Nov,0.38527540481931655,7.8,19.11382792451231,1,adventure,1.0,thriller
5107,3,Anna Karenina,drama,r,GBR,0.7051865767041782,2.0,2010,129.0,Sep,0.06731670296487245,6.6,17.51927862457196,1,romance,1.0,nan
5108,2,Seven Psychopaths,comedy,r,GBR,0.49082609801916316,2.0,2010,110.0,Oct,0.06330618276515473,7.2,16.523560759066484,1,crime,0.0,nan
5109,3,Dredd,action,r,GBR,0.43370912277044016,0.0,2010,95.0,Sep,0.053846373308347656,7.1,17.72753356339242,-1,crime,2.0,sci-fi
5110,2,The Woman in Black,drama,pg-13,GBR,0.47413304204585094,0.0,2010,95.0,Feb,0.09752419375371915,6.4,16.64872390202049,1,fantasy,1.0,horror
5111,2,Kon-Tiki,adventure,pg-13,GBR,0.5396342457768087,0.0,2010,118.0,Apr,0.05933874612584115,7.2,16.62491325332677,1,biography,0.0,drama
5112,4,The Pirates! Band of Misfits,animation,pg,GBR,0.4484511871574797,0.0,2010,88.0,Apr,0.08166605060386517,6.7,17.822843743196746,1,adventure,1.0,comedy
5113,2,Quartet,comedy,pg-13,GBR,0.3887271047105759,8.0,2010,98.0,Mar,0.07461011006024629,6.8,16.213405830762646,1,drama,1.0,music
5114,2,About Time,comedy,r,GBR,0.4083959732343489,1.0,2010,123.0,Nov,0.08421134035678557,7.8,16.300417207752275,1,drama,1.0,fantasy
5115,3,Rush,action,r,GBR,0.6417332390853959,13.0,2010,123.0,Sep,0.07838943011892972,8.1,17.45309671769066,1,biography,1.0,drama
5116,2,Under the Skin,drama,r,GBR,0.7457086617355222,0.0,2010,108.0,Mar,0.05439854819588361,6.3,16.40327459319198,-1,horror,2.0,mystery
5117,3,Kick-Ass 2,action,r,GBR,0.33916551433151276,0.0,2010,103.0,Aug,0.06893020439049045,6.5,17.14771506813948,1,comedy,1.0,crime
5118,4,Gravity,action,pg-13,GBR,0.9576250891383166,19.0,2010,91.0,Oct,0.28219215595131547,7.7,18.420680743952367,1,drama,1.0,sci-fi
5119,2,The World's End,comedy,r,GBR,0.5318799443187473,0.0,2010,109.0,Aug,0.0665083406777361,7.0,16.811242831518264,1,sci-fi,0.0,nan
5120,0,Locke,drama,r,GBR,0.5702190489898399,0.0,2010,85.0,Apr,0.05820008605434853,7.1,14.508657738524219,1,nan,2.0,nan
5121,3,The Counselor,crime,r,GBR,0.3887271047105759,4.0,2010,117.0,Oct,0.07370310454209407,5.4,17.034386382832476,1,drama,2.0,thriller
5122,1,Only Lovers Left Alive,comedy,r,GBR,0.6102742629129707,0.0,2010,123.0,Dec,0.057303752001029246,7.2,15.761420707019587,1,drama,2.0,fantasy
5123,2,Redemption,action,r,GBR,0.0,0.0,2010,100.0,Jun,0.05443637495001505,6.2,16.811242831518264,-1,crime,2.0,drama
5124,3,Out of the Furnace,action,r,GBR,0.35320448568276447,1.0,2010,116.0,Dec,0.054794141560936704,6.8,16.90655301132259,-1,crime,1.0,drama
5125,2,Stoker,drama,r,GBR,0.5875682205750602,3.0,2010,99.0,Mar,0.05711167574814176,6.8,16.300417207752275,1,thriller,2.0,nan
5126,1,Filth,action,r,GBR,0.5150275614382555,0.0,2010,97.0,Apr,0.058318074317999166,7.0,15.424948470398375,1,comedy,0.0,crime
5127,2,Philomena,biography,pg-13,GBR,0.7409719927888992,5.0,2010,98.0,Nov,0.08891780311743827,7.6,16.300417207752275,1,comedy,2.0,drama
5128,1,The East,crime,pg-13,GBR,0.30629697992576166,0.0,2010,116.0,Jun,0.05578036003001045,6.8,15.687312734865866,-1,drama,1.0,thriller
5129,2,Trance,crime,r,GBR,0.33916551433151276,5.0,2010,101.0,Mar,0.058623058302672705,6.9,16.811242831518264,1,drama,1.0,mystery
5130,2,Diana,biography,pg-13,GBR,0.28662811140198874,1.0,2010,113.0,Sep,0.05952780187339969,5.5,16.523560759066484,1,drama,1.0,romance
5131,2,Belle,biography,pg,GBR,0.6006119333336019,0.0,2010,100.0,Jun,0.059145381769389556,7.3,16.204273347199372,1,drama,2.0,romance
5132,1,The Zero Theorem,comedy,r,GBR,0.36602106237266546,1.0,2010,107.0,Aug,0.05455030203913647,6.0,15.955576721460545,-1,drama,1.0,fantasy
5133,1,How I Live Now,action,r,GBR,0.323646151510982,0.0,2010,101.0,Oct,0.05452836020994471,6.4,15.89495209964411,-1,adventure,1.0,drama
5134,4,Kingsman: The Secret Service,action,r,GBR,0.5980939624233611,9.0,2010,129.0,Feb,0.17749629786627835,7.7,18.209959712636714,1,adventure,0.0,comedy
5135,2,Ex Machina,drama,r,GBR,0.8440305837019276,0.0,2010,108.0,Apr,0.06498332972741998,7.7,16.523560759066484,1,sci-fi,1.0,thriller
5136,2,The Imitation Game,biography,pg-13,GBR,0.8213245413640171,1.0,2010,114.0,Dec,0.13639118723595595,8.0,16.454567887579532,1,drama,1.0,thriller
5137,2,The Theory of Everything,biography,pg-13,GBR,0.7624350090890927,0.0,2010,123.0,Nov,0.09635774481646942,7.7,16.523560759066484,1,drama,1.0,romance
5138,4,Exodus: Gods and Kings,action,pg-13,GBR,0.2639220690640782,6.0,2010,150.0,Dec,0.10338305406950059,6.0,18.75715298057358,1,adventure,0.0,drama
5139,4,Paddington,adventure,pg,GBR,0.3887271047105759,0.0,2010,95.0,Jan,0.13921662578778257,7.3,17.822843743196746,1,comedy,2.0,family
5140,4,Night at the Museum: Secret of the Tomb,adventure,pg,GBR,0.2639220690640782,2.0,2010,98.0,Dec,0.14240508017122447,6.2,18.659697644422867,1,comedy,0.0,family
5141,4,Transcendence,action,pg-13,GBR,0.36602106237266546,9.0,2010,119.0,Apr,0.05818153750751269,6.2,18.420680743952367,1,drama,1.0,sci-fi
5142,3,Non-Stop,action,pg-13,GBR,0.0,6.0,2010,106.0,Feb,0.11950564928792483,6.9,17.72753356339242,1,mystery,1.0,thriller
5143,2,Selma,biography,pg-13,GBR,0.7862071432556667,1.0,2010,128.0,Jan,0.07398433952367478,7.5,16.811242831518264,1,drama,2.0,history
5144,3,The Two Faces of January,romance,pg-13,GBR,0.20419798661717445,0.0,2010,96.0,Aug,0.05078115243585147,6.2,17.24949776244942,-1,thriller,1.0,nan
5145,3,Before I Go to Sleep,drama,r,GBR,0.0,4.0,2010,92.0,Oct,0.055519547594505766,6.3,16.90655301132259,-1,mystery,1.0,thriller
5146,2,A Most Wanted Man,crime,r,GBR,0.37781117002131775,6.0,2010,122.0,Aug,0.06475363225347115,6.8,16.523560759066484,1,drama,1.0,thriller
5147,2,A Long Way Down,comedy,r,GBR,0.0,0.0,2010,96.0,Jun,0.05537078572035596,6.3,16.300417207752275,-1,drama,2.0,nan
5148,2,The Woman in Black 2: Angel of Death,drama,pg-13,GBR,0.28662811140198874,0.0,2010,98.0,Jan,0.069312488676514,4.8,16.523560759066484,1,horror,2.0,thriller
5149,4,Spectre,action,pg-13,GBR,0.5875682205750602,10.0,2010,148.0,Nov,0.28670334098350897,6.8,19.316768768509,1,adventure,1.0,thriller
5150,3,Legend,biography,r,GBR,0.47413304204585094,6.0,2010,132.0,Nov,0.06176978224852348,6.9,17.216707939626428,1,crime,1.0,drama
5151,3,Concussion,biography,pg-13,GBR,0.47413304204585094,2.0,2010,123.0,Dec,0.06200478276465531,7.1,17.37085861945369,1,drama,0.0,sport
5152,4,Everest,action,pg-13,GBR,0.33916551433151276,1.0,2010,121.0,Sep,0.11069842502836721,7.1,17.822843743196746,1,adventure,0.0,biography
5153,2,The Danish Girl,biography,r,GBR,0.7299819833123993,6.0,2010,119.0,Jan,0.07485256864544373,7.1,16.523560759066484,1,drama,2.0,romance
5154,2,Carol,drama,r,GBR,0.8858064790519099,9.0,2010,118.0,Jan,0.06736835172766353,7.2,16.283610089435893,1,romance,3.0,nan
5155,2,Brooklyn,drama,pg-13,GBR,0.8060529459884933,0.0,2010,117.0,Nov,0.07565108882438851,7.5,16.213405830762646,1,romance,1.0,nan
5156,3,Steve Jobs,biography,r,GBR,0.7573552742814222,18.0,2010,122.0,Oct,0.05868818736184875,7.2,17.216707939626428,1,drama,1.0,nan
5157,4,Victor Frankenstein,drama,pg-13,GBR,0.323646151510982,0.0,2010,110.0,Nov,0.04596804727047927,6.0,17.98989782785991,-1,horror,1.0,sci-fi
5159,2,Eye in the Sky,action,r,GBR,0.41732584127791733,3.0,2010,102.0,Apr,0.06512429109779334,7.3,16.38045991542581,1,drama,1.0,thriller
5160,2,Woman in Gold,biography,pg-13,GBR,0.28662811140198874,3.0,2010,109.0,Apr,0.07536847832447574,7.3,16.213405830762646,1,drama,1.0,history
5161,1,Anomalisa,animation,r,GBR,0.7169766843528305,4.0,2010,90.0,Mar,0.056238194515934765,7.2,15.89495209964411,-1,comedy,1.0,drama
5162,3,Eddie the Eagle,biography,pg-13,GBR,0.3887271047105759,0.0,2010,106.0,Feb,0.06544691191494609,7.4,16.951004773893423,1,comedy,0.0,drama
5163,0,Slow West,action,r,GBR,0.5236946324249142,0.0,2010,84.0,Apr,0.05682925127552441,6.9,14.508657738524219,-1,adventure,1.0,drama
5164,2,Mr. Holmes,drama,pg,GBR,0.4412645076400999,7.0,2010,104.0,Jul,0.06371393328487787,6.8,16.213405830762646,1,mystery,1.0,nan
5165,2,Suffragette,drama,pg-13,GBR,0.5929250913277505,4.0,2010,106.0,Oct,0.06357554812163271,6.9,16.454567887579532,1,history,3.0,nan
5166,0,We Are Your Friends,drama,r,GBR,0.0,0.0,2010,96.0,Aug,0.06037876621728032,6.2,14.508657738524219,1,music,1.0,romance
5167,1,The Man Who Knew Infinity,biography,pg-13,GBR,0.20419798661717445,0.0,2010,108.0,Apr,0.0578974127815369,7.2,16.11809565095832,1,drama,0.0,nan
5168,1,The Second Best Exotic Marigold Hotel,comedy,pg,GBR,0.23706652102292547,5.0,2010,122.0,Mar,0.08452843309291054,6.5,16.11809565095832,1,drama,2.0,romance
5169,3,Shaun the Sheep Movie,animation,pg,GBR,0.6055223117428216,0.0,2010,85.0,Aug,0.08641799577398794,7.3,17.034386382832476,1,adventure,0.0,comedy
5170,1,The Lady in the Van,biography,pg-13,GBR,0.323646151510982,3.0,2010,104.0,Feb,0.0698663739315138,6.7,15.60727002719233,1,comedy,1.0,drama
5171,4,Fantastic Beasts and Where to Find Them,adventure,pg-13,GBR,0.6543923623008429,4.0,2010,132.0,Nov,0.28611183992571865,7.3,19.008467408854486,1,family,2.0,fantasy
5172,4,The Legend of Tarzan,action,pg-13,GBR,0.323646151510982,0.0,2010,110.0,Jul,0.1209110609420901,6.2,19.008467408854486,1,adventure,0.0,drama
5173,2,Me Before You,drama,pg-13,GBR,0.43370912277044016,0.0,2010,106.0,Jun,0.1251061855993438,7.4,16.811242831518264,1,romance,2.0,nan
5174,2,Miss Sloane,drama,r,GBR,0.35320448568276447,2.0,2010,132.0,Dec,0.05567551071168809,7.5,16.38045991542581,-1,nan,2.0,nan
5175,4,The Jungle Book,adventure,pg,GBR,0.7076213050514087,0.0,2010,106.0,Apr,0.3430076300944658,7.4,18.980296531887788,1,drama,0.0,family
5176,3,A Monster Calls,adventure,pg-13,GBR,0.723622821203679,0.0,2010,108.0,Jan,0.058640304297222466,7.5,17.576710673657836,1,drama,2.0,family
5177,4,Allied,action,r,GBR,0.39888959677841646,14.0,2010,124.0,Nov,0.06955295803391351,7.1,18.258161814454592,1,drama,1.0,romance
5178,3,Snowden,biography,r,GBR,0.4083959732343489,23.0,2010,134.0,Sep,0.05612908137975749,7.3,17.50439001207821,-1,crime,2.0,drama
5179,3,The Brothers Grimsby,action,r,GBR,0.20419798661717445,2.0,2010,83.0,Mar,0.054547605185179766,6.2,17.37085861945369,-1,adventure,1.0,comedy
5180,1,Loving,biography,pg-13,GBR,0.7289410057548793,0.0,2010,123.0,Nov,0.0585131382053731,7.0,16.012735135300492,1,drama,1.0,romance
5181,2,The Take,action,r,GBR,0.0,0.0,2010,92.0,Nov,0.05522625009738393,6.3,16.811242831518264,-1,crime,1.0,drama
5182,2,The Light Between Oceans,drama,pg-13,GBR,0.41732584127791733,6.0,2010,133.0,Sep,0.05924220482265461,7.2,16.811242831518264,1,romance,2.0,nan
5183,1,Denial,biography,pg-13,GBR,0.30629697992576166,0.0,2010,109.0,Oct,0.05635928961602814,6.7,16.11809565095832,-1,drama,1.0,nan
5184,3,The Infiltrator,biography,r,GBR,0.0,1.0,2010,127.0,Jul,0.054559189448023494,7.0,17.14771506813948,-1,crime,1.0,drama
5185,3,Billy Lynn's Long Halftime Walk,action,r,GBR,0.37781117002131775,9.0,2010,113.0,Nov,0.053807810391831565,6.2,17.50439001207821,-1,drama,0.0,sport
5186,3,Florence Foster Jenkins,biography,pg-13,GBR,0.6215238278950918,21.0,2010,111.0,Aug,0.06432713126602255,6.8,17.182806387950748,1,comedy,1.0,drama
5187,3,A Hologram for the King,comedy,r,GBR,0.30629697992576166,13.0,2010,98.0,Apr,0.049559352612022496,6.1,17.216707939626428,-1,drama,1.0,romance
5188,1,Max Steel,action,pg-13,GBR,0.0,0.0,2010,92.0,Oct,0.05573722734395161,4.6,16.11809565095832,-1,adventure,1.0,fantasy
5189,3,Collide,action,pg-13,GBR,0.0,2.0,2010,99.0,Feb,0.05178013129373772,5.6,16.883563493097892,-1,crime,1.0,thriller
5190,4,Dunkirk,action,pg-13,GBR,0.8694443808068997,4.0,2010,106.0,Jul,0.21132970013067146,7.8,18.420680743952367,1,drama,0.0,history
5191,3,Baby Driver,action,r,GBR,0.7400061026962018,0.0,2010,113.0,Jun,0.12677895062545197,7.6,17.341871082580436,1,crime,0.0,drama
5192,4,Kingsman: The Golden Circle,action,r,GBR,0.43370912277044016,0.0,2010,141.0,Sep,0.16794248357942754,6.7,18.459901457105648,1,adventure,0.0,comedy
5193,2,Wind River,crime,r,GBR,0.5955321985259312,2.0,2010,107.0,Aug,0.06907711068752058,7.7,16.213405830762646,1,drama,1.0,mystery
5194,2,"Three Billboards Outside Ebbing, Missouri",comedy,r,GBR,0.9159855652825186,2.0,2010,115.0,Dec,0.10955444349257107,8.1,16.523560759066484,1,crime,1.0,drama
5195,4,Baywatch,action,r,GBR,0.4553034789913517,0.0,2010,116.0,May,0.09640472591962639,5.5,18.049617062561534,1,comedy,1.0,crime
5196,2,The Death of Stalin,comedy,r,GBR,0.6398325970847533,1.0,2010,107.0,Mar,0.06129046793129257,7.2,16.38045991542581,1,drama,0.0,history
5198,4,King Arthur: Legend of the Sword,action,pg-13,GBR,0.35320448568276447,1.0,2010,126.0,May,0.04757466135154969,6.7,18.980296531887788,-1,adventure,1.0,drama
5199,3,The Snowman,crime,r,GBR,0.0,3.0,2010,119.0,Oct,0.0600295301318129,5.1,17.37085861945369,1,drama,2.0,thriller
5200,3,The Foreigner,action,r,GBR,0.0,0.0,2010,113.0,Oct,0.09696870252327182,7.0,17.37085861945369,1,thriller,1.0,nan
5201,2,T2 Trainspotting,drama,r,GBR,0.4484511871574797,5.0,2010,117.0,Mar,0.0656379767572953,7.2,16.70588231586044,1,nan,0.0,nan
5202,3,Paddington 2,adventure,pg,GBR,0.643609668426935,0.0,2010,103.0,Jan,0.12499081472167899,7.8,17.50439001207821,1,comedy,0.0,family
5203,1,47 Meters Down,adventure,pg-13,GBR,0.161823075755491,0.0,2010,89.0,Jun,0.07763645375652342,5.6,15.483217378522351,1,drama,2.0,horror
5204,3,Battle of the Sexes,biography,pg-13,GBR,0.5009885900870037,4.0,2010,121.0,Sep,0.05477140396838216,6.7,17.034386382832476,-1,comedy,2.0,drama
5205,1,Film Stars Don't Die in Liverpool,biography,r,GBR,0.4681200556812527,3.0,2010,105.0,Nov,0.054933702850150666,6.7,16.11809565095832,-1,drama,1.0,romance
5206,3,Suburbicon,comedy,r,GBR,0.41732584127791733,39.0,2010,105.0,Oct,0.052659383706719715,5.7,17.034386382832476,-1,crime,1.0,drama
5207,3,Tulip Fever,drama,r,GBR,0.0,0.0,2010,105.0,Sep,0.05137810066182656,6.2,17.034386382832476,-1,history,1.0,romance
5208,3,Victoria & Abdul,biography,pg-13,GBR,0.4412645076400999,7.0,2010,111.0,Oct,0.07354024252138656,6.8,16.860032995687696,1,drama,1.0,history
5209,1,The Bookshop,drama,pg,GBR,0.6079174492522044,0.0,2010,113.0,Aug,0.05949019004400763,6.5,15.501909511534503,1,nan,1.0,nan
5210,4,Fantastic Beasts: The Crimes of Grindelwald,adventure,pg-13,GBR,0.5009885900870037,4.0,2010,134.0,Nov,0.22138586397098045,6.5,19.11382792451231,1,family,1.0,fantasy
5211,4,Bohemian Rhapsody,biography,pg-13,GBR,0.7624350090890927,3.0,2010,134.0,Nov,0.36730112677299953,8.0,17.7667542765457,1,drama,1.0,music
5212,4,Tomb Raider,action,pg-13,GBR,0.323646151510982,0.0,2010,119.0,Mar,0.12233803334040501,6.3,18.358805340234277,1,adventure,1.0,fantasy
5214,1,Mandy,action,not rated,GBR,0.6257936257335015,5.0,2010,121.0,Sep,0.05547816175893375,6.5,15.60727002719233,-1,fantasy,1.0,horror
5215,4,Pacific Rim: Uprising,action,pg-13,GBR,0.2639220690640782,0.0,2010,111.0,Mar,0.10799021582106946,5.6,18.82614585206053,1,adventure,1.0,sci-fi
5216,3,Widows,crime,r,GBR,0.7310156557040822,4.0,2010,129.0,Nov,0.06935958970406338,6.9,17.553180176247643,1,drama,3.0,thriller
5217,3,Mary Queen of Scots,biography,r,GBR,0.5732562228039775,3.0,2010,124.0,Dec,0.06492676117479626,6.3,17.034386382832476,1,drama,2.0,history
5218,3,Hunter Killer,action,r,GBR,0.0,0.0,2010,121.0,Oct,0.05407696985402139,6.6,17.50439001207821,-1,thriller,0.0,nan
5219,2,Ophelia,drama,pg-13,GBR,0.37781117002131775,0.0,2010,106.0,Jun,0.05287151731423532,6.5,16.300417207752275,-1,romance,2.0,thriller
5220,1,London Fields,crime,r,GBR,0.0,0.0,2010,118.0,Oct,0.054370023167741845,3.9,15.89495209964411,-1,mystery,2.0,thriller
5221,2,Hotel Artemis,action,r,GBR,0.0,8.0,2010,94.0,Jun,0.056474537679556146,6.1,16.523560759066484,-1,crime,2.0,drama
5222,4,Christopher Robin,adventure,pg,GBR,0.4257451448195692,0.0,2010,104.0,Aug,0.10142118709391418,7.2,18.132998671500584,1,comedy,2.0,drama
5224,1,Every Day,drama,pg-13,GBR,0.0,0.0,2010,97.0,Feb,0.05907829346351366,6.4,15.404745763080856,1,fantasy,2.0,romance
5225,3,Johnny English Strikes Again,action,pg,GBR,0.0,0.0,2010,89.0,Oct,0.1054769874209943,6.2,17.034386382832476,1,adventure,1.0,comedy
5226,1,Stan & Ollie,biography,pg,GBR,0.5540161688809522,0.0,2010,98.0,Jan,0.06229280033754931,7.2,16.11809565095832,1,comedy,1.0,drama
5228,2,Downton Abbey,drama,pg,GBR,0.4681200556812527,3.0,2010,122.0,Sep,0.13830721130645898,7.4,16.38045991542581,1,romance,1.0,nan
5230,2,Marriage Story,drama,r,GBR,0.9245352207896034,2.0,2010,137.0,Dec,0.05048558034867267,7.9,16.73867213868343,-1,romance,2.0,nan
5231,3,Yesterday,comedy,pg-13,GBR,0.4681200556812527,6.0,2010,116.0,Jun,0.10353941669384552,6.8,17.073607095985757,1,fantasy,2.0,music
5232,2,Fighting with My Family,biography,pg-13,GBR,0.4681200556812527,0.0,2010,108.0,Feb,0.06785246627155271,7.1,16.213405830762646,1,comedy,1.0,drama
5233,4,Cold Pursuit,action,r,GBR,0.20419798661717445,3.0,2010,119.0,Feb,0.06301481453363465,6.2,17.909855120186375,1,comedy,1.0,crime
5234,3,Serenity,drama,r,GBR,0.36602106237266546,4.0,2010,106.0,Jan,0.05327452179000762,5.3,17.034386382832476,-1,mystery,2.0,thriller
5235,2,47 Meters Down: Uncaged,adventure,pg-13,GBR,0.0,0.0,2010,90.0,Aug,0.06993676666010547,5.0,16.300417207752275,1,drama,3.0,horror
